1.0,8.0,8.69897,9.0,9.69897,10.0,10.69897,11.0
04.00,-23.309,-23.274,-23.265,-23.259,-23.259,-23.260,-23.260
04.05,-22.814,-22.770,-22.760,-22.751,-22.751,-22.751,-22.751
04.10,-22.365,-22.318,-22.307,-22.299,-22.298,-22.298,-22.298
04.15,-22.007,-21.960,-21.951,-21.943,-21.942,-21.942,-21.942
04.20,-21.811,-21.768,-21.760,-21.753,-21.753,-21.753,-21.753
04.25,-21.791,-21.753,-21.746,-21.742,-21.741,-21.742,-21.742
04.30,-21.866,-21.834,-21.829,-21.827,-21.827,-21.828,-21.829
04.35,-21.962,-21.937,-21.933,-21.933,-21.935,-21.937,-21.938
04.40,-22.035,-22.017,-22.015,-22.018,-22.021,-22.025,-22.026
04.45,-22.067,-22.055,-22.055,-22.061,-22.064,-22.070,-22.072
04.50,-22.068,-22.061,-22.063,-22.071,-22.075,-22.082,-22.084
04.55,-22.048,-22.046,-22.048,-22.059,-22.063,-22.071,-22.074
04.60,-22.007,-22.009,-22.012,-22.025,-22.030,-22.039,-22.043
04.65,-21.943,-21.948,-21.952,-21.967,-21.973,-21.983,-21.987
04.70,-21.858,-21.864,-21.869,-21.884,-21.891,-21.901,-21.905
04.75,-21.757,-21.764,-21.769,-21.784,-21.789,-21.798,-21.801
04.80,-21.650,-21.656,-21.661,-21.674,-21.678,-21.683,-21.685
04.85,-21.550,-21.556,-21.560,-21.571,-21.574,-21.576,-21.577
04.90,-21.477,-21.482,-21.486,-21.495,-21.497,-21.498,-21.499
04.95,-21.430,-21.435,-21.438,-21.446,-21.448,-21.450,-21.452
05.00,-21.405,-21.409,-21.412,-21.419,-21.421,-21.425,-21.427
05.05,-21.413,-21.416,-21.418,-21.423,-21.425,-21.431,-21.435
05.10,-21.431,-21.433,-21.434,-21.438,-21.440,-21.449,-21.454
05.15,-21.426,-21.428,-21.429,-21.432,-21.434,-21.446,-21.453
05.20,-21.405,-21.407,-21.408,-21.410,-21.413,-21.426,-21.434
05.25,-21.386,-21.388,-21.389,-21.391,-21.394,-21.407,-21.417
05.30,-21.379,-21.381,-21.381,-21.384,-21.386,-21.399,-21.409
05.35,-21.376,-21.378,-21.379,-21.381,-21.383,-21.396,-21.406
05.40,-21.386,-21.387,-21.388,-21.390,-21.391,-21.403,-21.412
05.45,-21.442,-21.444,-21.444,-21.446,-21.447,-21.456,-21.464
05.50,-21.565,-21.566,-21.567,-21.568,-21.569,-21.575,-21.580
05.55,-21.696,-21.697,-21.698,-21.699,-21.700,-21.703,-21.706
05.60,-21.776,-21.778,-21.778,-21.780,-21.780,-21.782,-21.784
05.65,-21.807,-21.808,-21.809,-21.810,-21.811,-21.812,-21.814
05.70,-21.815,-21.816,-21.817,-21.818,-21.819,-21.821,-21.821
05.75,-21.826,-21.827,-21.828,-21.830,-21.830,-21.832,-21.833
05.80,-21.849,-21.850,-21.851,-21.853,-21.854,-21.856,-21.857
05.85,-21.868,-21.869,-21.870,-21.873,-21.875,-21.877,-21.877
05.90,-21.872,-21.874,-21.875,-21.879,-21.880,-21.883,-21.884
05.95,-21.869,-21.871,-21.873,-21.877,-21.879,-21.882,-21.883
06.00,-21.872,-21.874,-21.875,-21.879,-21.881,-21.884,-21.885
