4.0,8.0,8.69897,9.0,9.69897,10.0,10.69897,11.0
04.00,-23.040,-23.026,-23.023,-23.021,-23.021,-23.024,-23.025
04.05,-22.625,-22.598,-22.592,-22.588,-22.588,-22.589,-22.590
04.10,-22.238,-22.203,-22.196,-22.190,-22.190,-22.191,-22.191
04.15,-21.916,-21.879,-21.871,-21.865,-21.865,-21.866,-21.866
04.20,-21.732,-21.696,-21.690,-21.685,-21.684,-21.685,-21.685
04.25,-21.706,-21.676,-21.670,-21.667,-21.667,-21.669,-21.669
04.30,-21.771,-21.746,-21.743,-21.742,-21.743,-21.746,-21.747
04.35,-21.853,-21.835,-21.832,-21.835,-21.837,-21.842,-21.844
04.40,-21.906,-21.894,-21.893,-21.898,-21.901,-21.909,-21.913
04.45,-21.912,-21.905,-21.905,-21.912,-21.915,-21.925,-21.930
04.50,-21.885,-21.882,-21.883,-21.889,-21.893,-21.903,-21.908
04.55,-21.844,-21.844,-21.845,-21.851,-21.854,-21.864,-21.870
04.60,-21.796,-21.799,-21.801,-21.807,-21.811,-21.821,-21.827
04.65,-21.738,-21.743,-21.745,-21.754,-21.758,-21.769,-21.776
04.70,-21.663,-21.669,-21.672,-21.682,-21.687,-21.698,-21.704
04.75,-21.576,-21.582,-21.586,-21.597,-21.601,-21.610,-21.615
04.80,-21.489,-21.495,-21.498,-21.508,-21.512,-21.518,-21.522
04.85,-21.421,-21.427,-21.430,-21.439,-21.441,-21.445,-21.447
04.90,-21.393,-21.399,-21.402,-21.411,-21.413,-21.414,-21.416
04.95,-21.387,-21.393,-21.396,-21.404,-21.406,-21.409,-21.410
05.00,-21.383,-21.388,-21.391,-21.398,-21.400,-21.405,-21.407
05.05,-21.397,-21.402,-21.404,-21.409,-21.411,-21.418,-21.421
05.10,-21.416,-21.419,-21.421,-21.424,-21.427,-21.435,-21.441
05.15,-21.408,-21.412,-21.413,-21.416,-21.419,-21.430,-21.437
05.20,-21.384,-21.387,-21.388,-21.391,-21.394,-21.406,-21.414
05.25,-21.361,-21.364,-21.365,-21.368,-21.370,-21.383,-21.392
05.30,-21.347,-21.350,-21.351,-21.354,-21.356,-21.368,-21.377
05.35,-21.335,-21.338,-21.339,-21.341,-21.343,-21.355,-21.364
05.40,-21.331,-21.333,-21.334,-21.337,-21.338,-21.349,-21.357
05.45,-21.362,-21.364,-21.365,-21.368,-21.369,-21.377,-21.383
05.50,-21.434,-21.436,-21.437,-21.440,-21.441,-21.446,-21.450
05.55,-21.489,-21.492,-21.493,-21.495,-21.496,-21.499,-21.501
05.60,-21.495,-21.497,-21.498,-21.501,-21.502,-21.504,-21.505
05.65,-21.467,-21.469,-21.470,-21.473,-21.474,-21.476,-21.476
05.70,-21.429,-21.431,-21.432,-21.435,-21.436,-21.438,-21.439
05.75,-21.396,-21.398,-21.399,-21.402,-21.403,-21.405,-21.406
05.80,-21.372,-21.374,-21.375,-21.378,-21.380,-21.382,-21.383
05.85,-21.351,-21.353,-21.354,-21.358,-21.360,-21.363,-21.364
05.90,-21.331,-21.333,-21.335,-21.339,-21.341,-21.345,-21.345
05.95,-21.317,-21.319,-21.321,-21.326,-21.328,-21.332,-21.333
06.00,-21.315,-21.318,-21.320,-21.324,-21.326,-21.330,-21.332
06.05,-21.328,-21.331,-21.332,-21.336,-21.338,-21.342,-21.343
06.10,-21.349,-21.351,-21.352,-21.356,-21.357,-21.361,-21.362
06.15,-21.374,-21.375,-21.376,-21.379,-21.381,-21.383,-21.384
06.20,-21.408,-21.410,-21.410,-21.413,-21.414,-21.416,-21.417
06.25,-21.463,-21.465,-21.465,-21.468,-21.469,-21.470,-21.471
06.30,-21.552,-21.553,-21.554,-21.556,-21.557,-21.559,-21.559
06.35,-21.676,-21.677,-21.677,-21.679,-21.680,-21.682,-21.682
06.40,-21.809,-21.810,-21.810,-21.812,-21.813,-21.814,-21.814
06.45,-21.925,-21.925,-21.925,-21.927,-21.927,-21.929,-21.929
06.50,-22.011,-22.011,-22.012,-22.012,-22.013,-22.014,-22.014
06.55,-22.066,-22.066,-22.066,-22.067,-22.067,-22.068,-22.068
06.60,-22.093,-22.093,-22.093,-22.093,-22.094,-22.094,-22.094
06.65,-22.099,-22.099,-22.099,-22.099,-22.099,-22.100,-22.100
