2.5,8.0,8.69897,9.0,9.69897,10.0,10.69897,11.0
04.00,-23.152,-23.131,-23.126,-23.122,-23.123,-23.125,-23.125
04.05,-22.708,-22.674,-22.667,-22.661,-22.660,-22.661,-22.662
04.10,-22.296,-22.256,-22.247,-22.240,-22.240,-22.240,-22.241
04.15,-21.958,-21.917,-21.909,-21.902,-21.901,-21.902,-21.902
04.20,-21.769,-21.730,-21.723,-21.717,-21.717,-21.717,-21.717
04.25,-21.746,-21.712,-21.706,-21.702,-21.702,-21.703,-21.704
04.30,-21.815,-21.788,-21.783,-21.782,-21.782,-21.784,-21.785
04.35,-21.903,-21.882,-21.879,-21.881,-21.882,-21.886,-21.888
04.40,-21.965,-21.950,-21.949,-21.953,-21.956,-21.962,-21.965
04.45,-21.982,-21.972,-21.973,-21.979,-21.982,-21.990,-21.994
04.50,-21.966,-21.961,-21.962,-21.969,-21.973,-21.982,-21.986
04.55,-21.933,-21.932,-21.933,-21.941,-21.945,-21.954,-21.959
04.60,-21.887,-21.890,-21.892,-21.901,-21.905,-21.915,-21.920
04.65,-21.827,-21.832,-21.835,-21.846,-21.851,-21.862,-21.867
04.70,-21.748,-21.754,-21.758,-21.770,-21.776,-21.786,-21.791
04.75,-21.656,-21.662,-21.666,-21.679,-21.684,-21.693,-21.697
04.80,-21.561,-21.567,-21.571,-21.582,-21.586,-21.592,-21.595
04.85,-21.480,-21.486,-21.489,-21.499,-21.501,-21.504,-21.506
04.90,-21.433,-21.438,-21.441,-21.450,-21.452,-21.454,-21.455
04.95,-21.407,-21.413,-21.416,-21.424,-21.426,-21.429,-21.430
05.00,-21.393,-21.398,-21.401,-21.408,-21.410,-21.415,-21.417
05.05,-21.405,-21.409,-21.411,-21.416,-21.418,-21.424,-21.428
05.10,-21.423,-21.426,-21.427,-21.431,-21.433,-21.442,-21.447
05.15,-21.417,-21.420,-21.421,-21.424,-21.426,-21.438,-21.445
05.20,-21.394,-21.397,-21.398,-21.401,-21.403,-21.416,-21.424
05.25,-21.373,-21.376,-21.376,-21.379,-21.382,-21.395,-21.404
05.30,-21.363,-21.365,-21.366,-21.368,-21.371,-21.383,-21.393
05.35,-21.355,-21.357,-21.358,-21.360,-21.362,-21.375,-21.384
05.40,-21.357,-21.359,-21.360,-21.362,-21.364,-21.374,-21.383
05.45,-21.400,-21.402,-21.402,-21.404,-21.406,-21.414,-21.421
05.50,-21.494,-21.495,-21.496,-21.498,-21.499,-21.505,-21.509
05.55,-21.579,-21.581,-21.582,-21.584,-21.585,-21.588,-21.590
05.60,-21.611,-21.613,-21.614,-21.616,-21.617,-21.619,-21.620
05.65,-21.602,-21.604,-21.605,-21.607,-21.608,-21.610,-21.611
05.70,-21.578,-21.580,-21.580,-21.583,-21.584,-21.586,-21.587
05.75,-21.557,-21.559,-21.559,-21.562,-21.563,-21.565,-21.566
05.80,-21.545,-21.546,-21.547,-21.551,-21.552,-21.554,-21.555
05.85,-21.533,-21.535,-21.536,-21.540,-21.542,-21.545,-21.545
05.90,-21.519,-21.521,-21.522,-21.527,-21.529,-21.532,-21.533
05.95,-21.507,-21.510,-21.511,-21.516,-21.518,-21.521,-21.522
06.00,-21.506,-21.509,-21.510,-21.515,-21.517,-21.521,-21.522
06.05,-21.519,-21.521,-21.523,-21.527,-21.529,-21.533,-21.534
06.10,-21.539,-21.541,-21.542,-21.546,-21.547,-21.551,-21.552
06.15,-21.563,-21.564,-21.566,-21.568,-21.570,-21.572,-21.573
06.20,-21.596,-21.597,-21.598,-21.601,-21.602,-21.604,-21.604
06.25,-21.649,-21.650,-21.651,-21.653,-21.654,-21.656,-21.656
06.30,-21.734,-21.735,-21.735,-21.737,-21.738,-21.740,-21.740
06.35,-21.851,-21.852,-21.852,-21.854,-21.855,-21.857,-21.857
06.40,-21.977,-21.977,-21.978,-21.979,-21.980,-21.982,-21.982
06.45,-22.087,-22.087,-22.087,-22.089,-22.089,-22.090,-22.091
06.50,-22.170,-22.170,-22.171,-22.171,-22.172,-22.173,-22.173
06.55,-22.225,-22.225,-22.225,-22.225,-22.226,-22.226,-22.226
06.60,-22.253,-22.253,-22.253,-22.253,-22.253,-22.254,-22.254
06.65,-22.262,-22.262,-22.262,-22.262,-22.262,-22.262,-22.262
06.70,-22.257,-22.257,-22.257,-22.257,-22.258,-22.258,-22.258
06.75,-22.246,-22.246,-22.246,-22.246,-22.246,-22.246,-22.246
06.80,-22.232,-22.232,-22.232,-22.232,-22.232,-22.233,-22.233
06.85,-22.220,-22.220,-22.220,-22.220,-22.220,-22.220,-22.220
06.90,-22.213,-22.213,-22.213,-22.213,-22.213,-22.213,-22.213
06.95,-22.215,-22.215,-22.215,-22.215,-22.215,-22.215,-22.215
07.00,-22.231,-22.231,-22.231,-22.231,-22.231,-22.231,-22.231
07.05,-22.264,-22.264,-22.264,-22.264,-22.264,-22.264,-22.264
07.10,-22.318,-22.318,-22.318,-22.318,-22.318,-22.318,-22.318
