3.5,8.0,8.69897,9.0,9.69897,10.0,10.69897,11.0
04.00,-23.076,-23.060,-23.056,-23.054,-23.054,-23.057,-23.058
04.05,-22.652,-22.623,-22.617,-22.612,-22.612,-22.613,-22.614
04.10,-22.257,-22.221,-22.213,-22.207,-22.207,-22.207,-22.208
04.15,-21.931,-21.892,-21.884,-21.878,-21.877,-21.878,-21.878
04.20,-21.744,-21.708,-21.701,-21.696,-21.695,-21.696,-21.696
04.25,-21.720,-21.688,-21.682,-21.679,-21.679,-21.680,-21.681
04.30,-21.786,-21.760,-21.756,-21.755,-21.756,-21.759,-21.760
04.35,-21.870,-21.851,-21.848,-21.850,-21.852,-21.857,-21.859
04.40,-21.926,-21.913,-21.912,-21.917,-21.920,-21.927,-21.930
04.45,-21.935,-21.927,-21.928,-21.934,-21.938,-21.947,-21.951
04.50,-21.912,-21.908,-21.909,-21.915,-21.919,-21.929,-21.934
04.55,-21.873,-21.873,-21.874,-21.880,-21.884,-21.893,-21.899
04.60,-21.826,-21.828,-21.830,-21.838,-21.841,-21.852,-21.858
04.65,-21.767,-21.772,-21.775,-21.784,-21.788,-21.799,-21.805
04.70,-21.691,-21.697,-21.700,-21.711,-21.716,-21.727,-21.732
04.75,-21.603,-21.609,-21.612,-21.624,-21.628,-21.637,-21.642
04.80,-21.513,-21.519,-21.522,-21.533,-21.536,-21.543,-21.546
04.85,-21.441,-21.446,-21.450,-21.459,-21.461,-21.465,-21.467
04.90,-21.407,-21.412,-21.416,-21.424,-21.426,-21.428,-21.429
04.95,-21.394,-21.399,-21.403,-21.411,-21.413,-21.415,-21.417
05.00,-21.386,-21.392,-21.394,-21.402,-21.404,-21.408,-21.411
05.05,-21.400,-21.404,-21.406,-21.411,-21.414,-21.420,-21.424
05.10,-21.418,-21.422,-21.423,-21.427,-21.429,-21.438,-21.443
05.15,-21.411,-21.415,-21.416,-21.419,-21.421,-21.432,-21.439
05.20,-21.388,-21.390,-21.391,-21.395,-21.397,-21.410,-21.418
05.25,-21.365,-21.368,-21.369,-21.372,-21.374,-21.387,-21.396
05.30,-21.353,-21.355,-21.356,-21.359,-21.361,-21.373,-21.383
05.35,-21.342,-21.345,-21.345,-21.348,-21.350,-21.362,-21.371
05.40,-21.340,-21.342,-21.343,-21.345,-21.347,-21.357,-21.366
05.45,-21.375,-21.377,-21.378,-21.380,-21.382,-21.390,-21.396
05.50,-21.454,-21.456,-21.457,-21.459,-21.460,-21.466,-21.470
05.55,-21.519,-21.521,-21.522,-21.524,-21.525,-21.528,-21.530
05.60,-21.532,-21.534,-21.535,-21.538,-21.539,-21.541,-21.542
05.65,-21.510,-21.511,-21.512,-21.515,-21.516,-21.518,-21.519
05.70,-21.476,-21.477,-21.478,-21.481,-21.482,-21.484,-21.485
05.75,-21.446,-21.448,-21.448,-21.451,-21.453,-21.455,-21.456
05.80,-21.425,-21.426,-21.428,-21.431,-21.432,-21.435,-21.436
05.85,-21.406,-21.408,-21.410,-21.413,-21.415,-21.418,-21.419
05.90,-21.388,-21.390,-21.392,-21.396,-21.398,-21.401,-21.402
05.95,-21.375,-21.377,-21.378,-21.383,-21.385,-21.389,-21.390
06.00,-21.373,-21.376,-21.377,-21.382,-21.384,-21.388,-21.389
06.05,-21.386,-21.388,-21.390,-21.394,-21.396,-21.400,-21.401
